REPORT NUMBER,DATE,TIME,OFFENSE,ADDRESS,X_Coordinates,Y_Coordinates,Zones
201850542,2018-01-21,148,UNAUTHORIZED USE OF VEHICLE,13200 BLK MARGAUX CIR,-76.5420739,37.169019,R
201850645,2018-01-24,2159,UNAUTHORIZED USE OF VEHICLE,5900 BLK CHESTNUT AVE,-76.4192885,37.0086923,R
201820733,2018-01-27,20,UNAUTHORIZED USE OF VEHICLE,0 BLK RIVER PALMS RD,-76.5588686,37.1545128,R
201850841,2018-01-31,1855,UNAUTHORIZED USE OF VEHICLE,300 BLK FORRESTAL CIR,-76.5441916,37.1653039,R
201850847,2018-01-31,2355,UNAUTHORIZED USE OF VEHICLE,0 BLK RIVERLANDS DR,-76.4393035,37.0160727,R
201820895,2018-02-02,1104,UNAUTHORIZED USE OF VEHICLE,900 BLK BLAND BLVD,-76.5028069,37.1301518,M
201821088,2018-02-09,232,UNAUTHORIZED USE OF VEHICLE,300 BLK CHARLES ST,-76.568382,37.167492,R
201821112,2018-02-10,1035,UNAUTHORIZED USE OF VEHICLE,300 BLK CHARLES ST,-76.568382,37.167492,R
201851343,2018-02-17,1414,UNAUTHORIZED USE OF VEHICLE,13200 BLK AQUEDUCT DR,-76.5170062,37.1154057,R
201851357,2018-02-17,2223,UNAUTHORIZED USE OF VEHICLE,500 BLK BELLWOOD RD,-76.4550279,37.0302713,R
201821346,2018-02-20,1116,UNAUTHORIZED USE OF VEHICLE,900 BLK BLAND BLVD,-76.5028069,37.1301518,M
201821348,2018-02-20,1158,UNAUTHORIZED USE OF VEHICLE,200 BLK MALDEN LN,-76.5438768,37.1042676,R
201821365,2018-02-20,2150,UNAUTHORIZED USE OF VEHICLE,100 BLK HULL ST,-76.4673118,37.0548969,R
201851468,2018-02-21,2158,UNAUTHORIZED USE OF VEHICLE,100 BLK HULL ST,-76.4673118,37.0548969,R
201821451,2018-02-24,1012,UNAUTHORIZED USE OF VEHICLE,1300 BLK ROANOKE AVE,-76.402707,36.9779539,R
