201822972,2018-04-26T00:00:00.000000000,1234,VEHICLE THEFT,R5,1600 BLK PETERSON PL
201822984,2018-04-27T00:00:00.000000000,40,VEHICLE THEFT,R7,500 BLK BELLWOOD RD
201822985,2018-04-27T00:00:00.000000000,108,VEHICLE THEFT,R7,500 BLK BELLWOOD RD
201822999,2018-04-27T00:00:00.000000000,1529,VEHICLE THEFT,R7,5300 BLK ARLINGTON AVE
201853171,2018-04-28T00:00:00.000000000,201,VEHICLE THEFT,R7,MARCUS DR / OLD OYSTER POINT RD
201823007,2018-04-28T00:00:00.000000000,913,VEHICLE THEFT,C4,600 BLK THIMBLE SHOALS BLVD
201823015,2018-04-28T00:00:00.000000000,2150,VEHICLE THEFT,C1,12900 BLK JEFFERSON AVE
201823029,2018-04-30T00:00:00.000000000,349,VEHICLE THEFT,C1,900 BLK J CLYDE MORRIS BLVD
201823056,2018-04-30T00:00:00.000000000,2029,VEHICLE THEFT,R4,700 BLK 72ND ST
201823096,2018-05-03T00:00:00.000000000,500,VEHICLE THEFT,R8,0 BLK BLAKE LOOP
201823109,2018-05-03T00:00:00.000000000,1843,VEHICLE THEFT,R4,600 BLK HARPERSVILLE RD
201823162,2018-05-06T00:00:00.000000000,1725,VEHICLE THEFT,C1,900 BLK J CLYDE MORRIS BLVD
201823169,2018-05-07T00:00:00.000000000,706,VEHICLE THEFT,R7,0 BLK TEARDROP LN
201823171,2018-05-07T00:00:00.000000000,755,VEHICLE THEFT,C1,10200 BLK WARWICK BLVD
201823198,2018-05-07T00:00:00.000000000,2037,VEHICLE THEFT,R7,500 BLK CORAL CT
201823221,2018-05-09T00:00:00.000000000,546,VEHICLE THEFT,R7,200 BLK ROTUNDA CIR
201823263,2018-05-10T00:00:00.000000000,1636,VEHICLE THEFT,R8,600 BLK HAMPTON AVE
201823266,2018-05-11T00:00:00.000000000,700,VEHICLE THEFT,R7,12000 BLK WATERMAN DR
201823272,2018-05-11T00:00:00.000000000,1044,VEHICLE THEFT,R7,2200 BLK RESERVE WAY
201823273,2018-05-11T00:00:00.000000000,1126,VEHICLE THEFT,C3,28TH ST / WASHINGTON AVE
201853584,2018-05-12T00:00:00.000000000,1738,VEHICLE THEFT,P1,3700 BLK CHESTNUT AVE
201823313,2018-05-13T00:00:00.000000000,921,VEHICLE THEFT,R4,600 BLK 73RD ST
201823316,2018-05-13T00:00:00.000000000,1055,VEHICLE THEFT,R8,3900 BLK PALOMINO DR
201823328,2018-05-14T00:00:00.000000000,517,VEHICLE THEFT,R8,800 BLK MARIE CT
201823333,2018-05-14T00:00:00.000000000,1429,VEHICLE THEFT,C1,14700 BLK WARWICK BLVD
201823352,2018-05-15T00:00:00.000000000,1302,VEHICLE THEFT,C4,11800 BLK JEFFERSON AVE
201823373,2018-05-16T00:00:00.000000000,1744,VEHICLE THEFT,R4,1200 BLK 23RD ST
201823378,2018-05-16T00:00:00.000000000,2115,VEHICLE THEFT,R7,800 BLK DAPHIA CIR
201853728,2018-05-17T00:00:00.000000000,1542,VEHICLE THEFT,R4,100 BLK PHILLIPS LN
201853744,2018-05-18T00:00:00.000000000,135,VEHICLE THEFT,R8,BEECHMONT DR / DE LAURA DR
201823424,2018-05-18T00:00:00.000000000,1343,VEHICLE THEFT,C2,6000 BLK JEFFERSON AVE
201823426,2018-05-18T00:00:00.000000000,1455,VEHICLE THEFT,M1,43RD ST / WARWICK BLVD
201823436,2018-05-19T00:00:00.000000000,207,VEHICLE THEFT,C4,700 BLK TOWN CENTER DR
201823445,2018-05-19T00:00:00.000000000,911,VEHICLE THEFT,R7,200 BLK POINTER CIR
201853779,2018-05-19T00:00:00.000000000,949,VEHICLE THEFT,R8,100 BLK ANNETTE CT
201853819,2018-05-20T00:00:00.000000000,1411,VEHICLE THEFT,C1,15000 BLK WARWICK BLVD
201823480,2018-05-21T00:00:00.000000000,1356,VEHICLE THEFT,R7,200 BLK MONTICELLO CT
201823569,2018-05-24T00:00:00.000000000,1443,VEHICLE THEFT,R7,400 BLK LESTER RD
201853991,2018-05-25T00:00:00.000000000,943,VEHICLE THEFT,C1,900 BLK J CLYDE MORRIS BLVD
201823621,2018-05-27T00:00:00.000000000,52,VEHICLE THEFT,C1,12300 BLK JEFFERSON AVE
201823625,2018-05-27T00:00:00.000000000,939,VEHICLE THEFT,R7,FORREST DR / PURLIEU DR
201854049,2018-05-27T00:00:00.000000000,1226,VEHICLE THEFT,C1,400 BLK MANOR RD
201823639,2018-05-28T00:00:00.000000000,820,VEHICLE THEFT,R8,100 BLK AMERICANA DR
201823646,2018-05-28T00:00:00.000000000,1312,VEHICLE THEFT,C1,14700 BLK WARWICK BLVD
201823664,2018-05-29T00:00:00.000000000,926,VEHICLE THEFT,P1,1000 BLK 32ND ST
201823668,2018-05-29T00:00:00.000000000,1119,VEHICLE THEFT,C1,400 BLK MERRY OAKS DR
201823722,2018-05-31T00:00:00.000000000,14,VEHICLE THEFT,R8,1200 BLK 16TH ST
201823750,2018-06-01T00:00:00.000000000,257,VEHICLE THEFT,C1,14500 BLK OLD COURTHOUSE WAY
201823768,2018-06-01T00:00:00.000000000,1210,VEHICLE THEFT,C1,100 BLK RIVER TRACE WAY
201854262,2018-06-02T00:00:00.000000000,848,VEHICLE THEFT,C1,15400 BLK WARWICK BLVD
201854263,2018-06-02T00:00:00.000000000,915,VEHICLE THEFT,C2,15100 BLK WARWICK BLVD
201823792,2018-06-02T00:00:00.000000000,1029,VEHICLE THEFT,O1,15300 BLK WARWICK BLVD
201823804,2018-06-03T00:00:00.000000000,722,VEHICLE THEFT,R5,900 BLK WILLBROOK RD
201854293,2018-06-03T00:00:00.000000000,1100,VEHICLE THEFT,R3,100 BLK SEASONS TRL
201823807,2018-06-03T00:00:00.000000000,1142,VEHICLE THEFT,R7,100 BLK WELLESLEY DR
201823834,2018-06-04T00:00:00.000000000,1340,VEHICLE THEFT,R7,100 BLK RADCLIFF LN
201854350,2018-06-04T00:00:00.000000000,2130,VEHICLE THEFT,C1,300 BLK ROSEMAN CT
201823855,2018-06-05T00:00:00.000000000,450,VEHICLE THEFT,R7,7300 BLK RIVER RD
201823874,2018-06-05T00:00:00.000000000,1347,VEHICLE THEFT,R4,17TH ST / MADISON AVE
201823882,2018-06-05T00:00:00.000000000,1905,VEHICLE THEFT,R4,28TH ST / ROANOKE AVE
201823946,2018-06-08T00:00:00.000000000,1634,VEHICLE THEFT,R5,700 BLK BELLOWS WAY
201823954,2018-06-09T00:00:00.000000000,613,VEHICLE THEFT,R4,100 BLK BRIDLE LN
201823958,2018-06-09T00:00:00.000000000,1136,VEHICLE THEFT,R5,700 BLK ROCK CREST CT
201823965,2018-06-10T00:00:00.000000000,414,VEHICLE THEFT,R7,7400 BLK RIVER RD
201823983,2018-06-10T00:00:00.000000000,2246,VEHICLE THEFT,R3,0 BLK GREENWOOD RD
201823993,2018-06-11T00:00:00.000000000,1103,VEHICLE THEFT,R7,900 BLK MARCUS DR
201824006,2018-06-11T00:00:00.000000000,1817,VEHICLE THEFT,R7,100 BLK WINDSOR PINES WAY
201824022,2018-06-12T00:00:00.000000000,942,VEHICLE THEFT,R4,200 BLK BUXTON AVE
201824039,2018-06-12T00:00:00.000000000,1740,VEHICLE THEFT,R4,600 BLK HILTON BLVD
201824048,2018-06-13T00:00:00.000000000,635,VEHICLE THEFT,R5,800 BLK WORCESTER WAY
201824056,2018-06-13T00:00:00.000000000,1010,VEHICLE THEFT,R8,800 BLK MARIE CT
201824062,2018-06-13T00:00:00.000000000,1144,VEHICLE THEFT,R5,700 BLK WINDBROOK CIR
201824081,2018-06-13T00:00:00.000000000,2125,VEHICLE THEFT,C1,900 BLK 20TH ST
201854653,2018-06-14T00:00:00.000000000,1620,VEHICLE THEFT,R5,300 BLK BOULDER DR
201824110,2018-06-15T00:00:00.000000000,155,VEHICLE THEFT,R7,12900 BLK GEORGIA CT
201854697,2018-06-15T00:00:00.000000000,1342,VEHICLE THEFT,R4,33RD ST / MARSHALL AVE
201824127,2018-06-15T00:00:00.000000000,1447,VEHICLE THEFT,C1,6100 BLK JEFFERSON AVE
201854796,2018-06-18T00:00:00.000000000,103,VEHICLE THEFT,C1,28TH ST / CHESTNUT AVE
201824173,2018-06-18T00:00:00.000000000,637,VEHICLE THEFT,R8,2200 BLK CRISTON DR
201824191,2018-06-18T00:00:00.000000000,2114,VEHICLE THEFT,R7,700 BLK 48TH ST
201824205,2018-06-19T00:00:00.000000000,1006,VEHICLE THEFT,C2,5800 BLK JEFFERSON AVE
201854883,2018-06-21T00:00:00.000000000,128,VEHICLE THEFT,C2,10100 BLK JEFFERSON AVE
201824288,2018-06-22T00:00:00.000000000,528,VEHICLE THEFT,R7,500 BLK CORAL CT
201824328,2018-06-23T00:00:00.000000000,1837,VEHICLE THEFT,R7,0 BLK REGENCY SQ
201824359,2018-06-25T00:00:00.000000000,250,VEHICLE THEFT,C1,26TH ST / JEFFERSON AVE
201824418,2018-06-26T00:00:00.000000000,1345,VEHICLE THEFT,M2,45TH ST / WASHINGTON AVE
201824459,2018-06-28T00:00:00.000000000,635,VEHICLE THEFT,R7,13300 BLK PREAKNESS DR
201824523,2018-06-30T00:00:00.000000000,240,VEHICLE THEFT,C1,300 BLK ROSEMAN CT
201855179,2018-06-30T00:00:00.000000000,1600,VEHICLE THEFT,P1,1000 BLK 29TH ST
201824545,2018-07-01T00:00:00.000000000,1403,VEHICLE THEFT,R3,50TH ST / HUNTINGTON AVE
201855221,2018-07-01T00:00:00.000000000,1935,VEHICLE THEFT,R7,400 BLK CRESCENT WAY
201824556,2018-07-02T00:00:00.000000000,901,VEHICLE THEFT,R7,400 BLK LEES MILL DR
201824567,2018-07-02T00:00:00.000000000,1444,VEHICLE THEFT,C1,800 BLK FORREST DR
201824569,2018-07-02T00:00:00.000000000,1458,VEHICLE THEFT,R5,300 BLK CIRCUIT LN
201824574,2018-07-02T00:00:00.000000000,1628,VEHICLE THEFT,R8,1200 BLK ST MICHAELS WAY
201824608,2018-07-04T00:00:00.000000000,1143,VEHICLE THEFT,C3,3500 BLK HUNTINGTON AVE
201824617,2018-07-05T00:00:00.000000000,638,VEHICLE THEFT,R8,3600 BLK MARSHALL AVE
201824628,2018-07-05T00:00:00.000000000,1748,VEHICLE THEFT,C1,3300 BLK CHESTNUT AVE
201824640,2018-07-06T00:00:00.000000000,1046,VEHICLE THEFT,R5,900 BLK HOLLYMEADE CIR
201824666,2018-07-07T00:00:00.000000000,20,VEHICLE THEFT,P1,1000 BLK 32ND ST
201824671,2018-07-07T00:00:00.000000000,1110,VEHICLE THEFT,R7,7400 BLK RIVER RD
201824689,2018-07-08T00:00:00.000000000,1312,VEHICLE THEFT,R7,400 BLK COX LNDG
201824806,2018-07-11T00:00:00.000000000,2341,VEHICLE THEFT,R8,36TH ST / MADISON AVE
201824810,2018-07-12T00:00:00.000000000,938,VEHICLE THEFT,R7,300 BLK ST THOMAS DR
201824820,2018-07-12T00:00:00.000000000,1256,VEHICLE THEFT,R8,35TH ST / MADISON AVE
201855537,2018-07-12T00:00:00.000000000,1817,VEHICLE THEFT,C2,15100 BLK WARWICK BLVD
201855538,2018-07-12T00:00:00.000000000,1946,VEHICLE THEFT,R8,700 BLK 36TH ST
201824843,2018-07-13T00:00:00.000000000,524,VEHICLE THEFT,R3,100 BLK FISCHER DR
201824861,2018-07-13T00:00:00.000000000,1720,VEHICLE THEFT,C1,32ND ST / CHESTNUT AVE
201824886,2018-07-14T00:00:00.000000000,2325,VEHICLE THEFT,M2,46TH ST / WASHINGTON AVE
201855639,2018-07-15T00:00:00.000000000,1659,VEHICLE THEFT,C1,2600 BLK JEFFERSON AVE
201824897,2018-07-15T00:00:00.000000000,2225,VEHICLE THEFT,C2,4700 BLK MARSHALL AVE
201824930,2018-07-17T00:00:00.000000000,500,VEHICLE THEFT,R5,300 BLK DEPUTY LN
201855715,2018-07-17T00:00:00.000000000,2220,VEHICLE THEFT,C2,4700 BLK MARSHALL AVE
201824957,2018-07-18T00:00:00.000000000,609,VEHICLE THEFT,R3,100 BLK LINBROOK DR
201824959,2018-07-18T00:00:00.000000000,906,VEHICLE THEFT,R7,100 BLK JEFFERSON POINT LN
201824969,2018-07-18T00:00:00.000000000,1339,VEHICLE THEFT,NZ,N I 664 7 OFF RAMP / TERMINAL AVE
201825008,2018-07-20T00:00:00.000000000,229,VEHICLE THEFT,C1,16900 BLK WARWICK BLVD
201825010,2018-07-20T00:00:00.000000000,555,VEHICLE THEFT,R7,500 BLK YOUNGS MILL LN
201825012,2018-07-20T00:00:00.000000000,715,VEHICLE THEFT,R3,200 BLK FORD CT
201825033,2018-07-20T00:00:00.000000000,1926,VEHICLE THEFT,R4,100 BLK POPLAR AVE
201825041,2018-07-21T00:00:00.000000000,754,VEHICLE THEFT,R7,7400 BLK RIVER RD
201825042,2018-07-21T00:00:00.000000000,1132,VEHICLE THEFT,R5,900 BLK FOREST LAKE CT
201825074,2018-07-23T00:00:00.000000000,54,VEHICLE THEFT,R4,7700 BLK JARVIS PL
201855895,2018-07-23T00:00:00.000000000,500,VEHICLE THEFT,R3,500 BLK MARLIN DR
201825109,2018-07-24T00:00:00.000000000,1213,VEHICLE THEFT,C1,12900 BLK JEFFERSON AVE
201825119,2018-07-24T00:00:00.000000000,2120,VEHICLE THEFT,R4,2100 BLK MADISON AVE
201825121,2018-07-24T00:00:00.000000000,2250,VEHICLE THEFT,C1,300 BLK ROSEMAN CT
201825157,2018-07-26T00:00:00.000000000,110,VEHICLE THEFT,R8,0 BLK RIVERLANDS DR
201825163,2018-07-26T00:00:00.000000000,737,VEHICLE THEFT,O3,600 BLK HOGAN DR
201825167,2018-07-26T00:00:00.000000000,902,VEHICLE THEFT,R4,700 BLK 32ND ST
201825219,2018-07-28T00:00:00.000000000,156,VEHICLE THEFT,C1,0 BLK OLD OYSTER POINT RD
201856059,2018-07-29T00:00:00.000000000,231,VEHICLE THEFT,R8,14800 BLK WARWICK BLVD
201825249,2018-07-29T00:00:00.000000000,1320,VEHICLE THEFT,C3,29TH ST / HUNTINGTON AVE
201825259,2018-07-30T00:00:00.000000000,600,VEHICLE THEFT,R4,0 BLK CULPEPPER AVE
201825267,2018-07-30T00:00:00.000000000,1221,VEHICLE THEFT,C1,6100 BLK JEFFERSON AVE
201825268,2018-07-30T00:00:00.000000000,1308,VEHICLE THEFT,C1,5900 BLK JEFFERSON AVE
201825269,2018-07-30T00:00:00.000000000,1353,VEHICLE THEFT,M1,100 BLK VISCOUNT DR
201825280,2018-07-30T00:00:00.000000000,1929,VEHICLE THEFT,R7,500 BLK LOGAN PL
201825288,2018-07-30T00:00:00.000000000,2314,VEHICLE THEFT,R4,0 BLK 30TH ST
201825289,2018-07-30T00:00:00.000000000,2341,VEHICLE THEFT,C1,1200 BLK 30TH ST
201825294,2018-07-31T00:00:00.000000000,839,VEHICLE THEFT,R4,700 BLK GALLEON DR
201825297,2018-07-31T00:00:00.000000000,1137,VEHICLE THEFT,R4,1100 BLK 76TH ST
201825308,2018-07-31T00:00:00.000000000,1743,VEHICLE THEFT,C1,100 BLK LOUISE DR
201825315,2018-08-01T00:00:00.000000000,935,VEHICLE THEFT,C1,OLD COURTHOUSE WAY / WELLS RD
201825369,2018-08-02T00:00:00.000000000,1829,VEHICLE THEFT,R7,13200 BLK MATTIE CIR
201825405,2018-08-03T00:00:00.000000000,2216,VEHICLE THEFT,C1,2400 BLK WICKHAM AVE
201825467,2018-08-07T00:00:00.000000000,750,VEHICLE THEFT,R8,500 BLK PAVILION PL
201825473,2018-08-07T00:00:00.000000000,1207,VEHICLE THEFT,R4,8000 BLK WICKHAM AVE
201825498,2018-08-08T00:00:00.000000000,609,VEHICLE THEFT,R8,500 BLK OSCAR LOOP
201825500,2018-08-08T00:00:00.000000000,648,VEHICLE THEFT,R7,200 BLK WARKS CRES
201825501,2018-08-08T00:00:00.000000000,825,VEHICLE THEFT,R3,800 BLK STONY DR
201825502,2018-08-08T00:00:00.000000000,826,VEHICLE THEFT,R7,3300 BLK WOODBRIDGE DR
201825507,2018-08-08T00:00:00.000000000,958,VEHICLE THEFT,C1,4400 BLK BAUGHMAN CT
201825510,2018-08-08T00:00:00.000000000,1213,VEHICLE THEFT,R3,800 BLK CLEMSON DR
201825536,2018-08-09T00:00:00.000000000,340,VEHICLE THEFT,R3,100 BLK GINGERWOOD CT
201825544,2018-08-09T00:00:00.000000000,749,VEHICLE THEFT,R3,200 BLK SHERBROOKE DR
201825569,2018-08-10T00:00:00.000000000,637,VEHICLE THEFT,R4,1100 BLK 37TH ST
201825570,2018-08-10T00:00:00.000000000,734,VEHICLE THEFT,R4,1200 BLK 25TH ST
201825875,2018-08-10T00:00:00.000000000,1135,VEHICLE THEFT,R3,0 BLK PAULA DR
201825615,2018-08-11T00:00:00.000000000,750,VEHICLE THEFT,C1,12300 BLK WARWICK BLVD
201825628,2018-08-12T00:00:00.000000000,646,VEHICLE THEFT,R7,1500 BLK MALIBU PL
201825652,2018-08-13T00:00:00.000000000,711,VEHICLE THEFT,R7,200 BLK COTEN WAY
201825721,2018-08-15T00:00:00.000000000,745,VEHICLE THEFT,C1,600 BLK ST ANDREWS LN
201825734,2018-08-15T00:00:00.000000000,1621,VEHICLE THEFT,M1,12600 BLK JEFFERSON AVE
201825741,2018-08-15T00:00:00.000000000,2144,VEHICLE THEFT,R8,500 BLK HEATHERWOOD LOOP
201825785,2018-08-17T00:00:00.000000000,1038,VEHICLE THEFT,R4,400 BLK PAMELA DR
201825798,2018-08-17T00:00:00.000000000,2117,VEHICLE THEFT,R7,300 BLK CHARLES ST
201825810,2018-08-18T00:00:00.000000000,1645,VEHICLE THEFT,C2,600 BLK J CLYDE MORRIS BLVD
201825828,2018-08-19T00:00:00.000000000,1542,VEHICLE THEFT,R7,500 BLK DARTMOOR DR
201825833,2018-08-19T00:00:00.000000000,1917,VEHICLE THEFT,C2,400 BLK TURLINGTON RD
201825837,2018-08-20T00:00:00.000000000,800,VEHICLE THEFT,R4,400 BLK BLAIR AVE
201825871,2018-08-21T00:00:00.000000000,226,VEHICLE THEFT,R7,800 BLK OLD OYSTER POINT RD
201825873,2018-08-21T00:00:00.000000000,553,VEHICLE THEFT,R4,800 BLK MELROSE TER
201825895,2018-08-21T00:00:00.000000000,1800,VEHICLE THEFT,R7,800 BLK CONSTANCE DR
201825898,2018-08-21T00:00:00.000000000,1907,VEHICLE THEFT,C3,34TH ST / WASHINGTON AVE
201825910,2018-08-22T00:00:00.000000000,1305,VEHICLE THEFT,R7,500 BLK CATINA WAY
201856835,2018-08-23T00:00:00.000000000,200,VEHICLE THEFT,C1,600 BLK DRESDEN DR
201825926,2018-08-23T00:00:00.000000000,445,VEHICLE THEFT,R4,600 BLK 73RD ST
201825950,2018-08-23T00:00:00.000000000,1426,VEHICLE THEFT,R4,5800 BLK ROANOKE AVE
201825964,2018-08-24T00:00:00.000000000,641,VEHICLE THEFT,R7,500 BLK CALLA CT
201825965,2018-08-24T00:00:00.000000000,727,VEHICLE THEFT,M2,46TH ST / WASHINGTON AVE
201825970,2018-08-24T00:00:00.000000000,1005,VEHICLE THEFT,R9,600 BLK COBBLESTONE CIR
201825982,2018-08-24T00:00:00.000000000,1751,VEHICLE THEFT,C2,5800 BLK JEFFERSON AVE
201856885,2018-08-25T00:00:00.000000000,1809,VEHICLE THEFT,C1,600 BLK 21ST ST
201826005,2018-08-26T00:00:00.000000000,931,VEHICLE THEFT,R4,0 BLK BEDFORD RD
201826012,2018-08-26T00:00:00.000000000,1423,VEHICLE THEFT,R4,41ST ST / MARSHALL AVE
201856918,2018-08-27T00:00:00.000000000,1,VEHICLE THEFT,R4,900 BLK BELVOIR CIR
201826030,2018-08-27T00:00:00.000000000,1126,VEHICLE THEFT,R4,0 BLK ASH AVE
201826031,2018-08-27T00:00:00.000000000,1137,VEHICLE THEFT,R4,600 BLK TRAILS LN
201826033,2018-08-27T00:00:00.000000000,1316,VEHICLE THEFT,R5,300 BLK SUSAN CONSTANT DR
201856974,2018-08-29T00:00:00.000000000,1649,VEHICLE THEFT,R4,800 BLK 31ST ST
201826111,2018-08-30T00:00:00.000000000,1111,VEHICLE THEFT,M1,12500 BLK JEFFERSON AVE
201857007,2018-08-30T00:00:00.000000000,1407,VEHICLE THEFT,R3,200 BLK BRET HARTE DR
201826123,2018-08-30T00:00:00.000000000,1619,VEHICLE THEFT,C1,400 BLK ORIANA RD
201826140,2018-08-31T00:00:00.000000000,1154,VEHICLE THEFT,R4,300 BLK MANEY DR
201826184,2018-09-02T00:00:00.000000000,335,VEHICLE THEFT,C1,800 BLK FORREST DR
201826187,2018-09-02T00:00:00.000000000,1052,VEHICLE THEFT,R7,75TH ST / RIVER RD
201826188,2018-09-02T00:00:00.000000000,1101,VEHICLE THEFT,C1,13500 BLK JEFFERSON AVE
201826200,2018-09-02T00:00:00.000000000,2313,VEHICLE THEFT,R7,0 BLK GUENEVERE CT
201826215,2018-09-04T00:00:00.000000000,107,VEHICLE THEFT,R3,700 BLK GODFREY DR
201826220,2018-09-04T00:00:00.000000000,828,VEHICLE THEFT,C1,COLONY RD / WARWICK BLVD
201826223,2018-09-04T00:00:00.000000000,945,VEHICLE THEFT,C2,0 BLK JOHNSON LN
201857167,2018-09-04T00:00:00.000000000,1540,VEHICLE THEFT,R7,900 BLK MARCUS DR
201826247,2018-09-05T00:00:00.000000000,851,VEHICLE THEFT,C3,2600 BLK WARWICK BLVD
201857215,2018-09-06T00:00:00.000000000,1413,VEHICLE THEFT,R4,100 BLK MOTOKA DR
201826281,2018-09-06T00:00:00.000000000,1601,VEHICLE THEFT,M1,50TH ST / MARSHALL AVE
201826292,2018-09-07T00:00:00.000000000,50,VEHICLE THEFT,R4,700 BLK ARROWHEAD DR
201826338,2018-09-08T00:00:00.000000000,2222,VEHICLE THEFT,R4,2900 BLK MADISON AVE
201857304,2018-09-09T00:00:00.000000000,1652,VEHICLE THEFT,R3,0 BLK MADISON LN N
201826372,2018-09-10T00:00:00.000000000,1120,VEHICLE THEFT,M1,36TH ST / JEFFERSON AVE
201826413,2018-09-11T00:00:00.000000000,2047,VEHICLE THEFT,R8,1200 BLK JEBS PL
201857367,2018-09-11T00:00:00.000000000,2121,VEHICLE THEFT,R5,HUSTINGS LN / OLD COURTHOUSE WAY
201826444,2018-09-13T00:00:00.000000000,839,VEHICLE THEFT,C3,2600 BLK WEST AVE
201826493,2018-09-15T00:00:00.000000000,236,VEHICLE THEFT,R4,2000 BLK MADISON AVE
201826500,2018-09-15T00:00:00.000000000,1121,VEHICLE THEFT,R4,900 BLK MARTHA CIR
201826506,2018-09-15T00:00:00.000000000,1901,VEHICLE THEFT,R3,0 BLK HAUGHTON AVE
201826515,2018-09-16T00:00:00.000000000,1323,VEHICLE THEFT,R4,6000 BLK ROANOKE AVE
201826527,2018-09-17T00:00:00.000000000,426,VEHICLE THEFT,R7,200 BLK 73RD ST
201826528,2018-09-17T00:00:00.000000000,459,VEHICLE THEFT,R3,0 BLK CHURCH RD
201826529,2018-09-17T00:00:00.000000000,721,VEHICLE THEFT,R4,700 BLK MICHELLE DR
201826545,2018-09-17T00:00:00.000000000,1303,VEHICLE THEFT,C3,28TH ST / WASHINGTON AVE
201826573,2018-09-18T00:00:00.000000000,1056,VEHICLE THEFT,C2,11300 BLK JEFFERSON AVE
201826599,2018-09-19T00:00:00.000000000,939,VEHICLE THEFT,R3,800 BLK ELDER RD
201826616,2018-09-19T00:00:00.000000000,1859,VEHICLE THEFT,R7,4800 BLK MADISON AVE
201826619,2018-09-19T00:00:00.000000000,2126,VEHICLE THEFT,R7,500 BLK BELLFIELD DR
201857613,2018-09-19T00:00:00.000000000,2254,VEHICLE THEFT,P1,1000 BLK 30TH ST
201826631,2018-09-20T00:00:00.000000000,1414,VEHICLE THEFT,R4,900 BLK 17TH ST
201826649,2018-09-21T00:00:00.000000000,838,VEHICLE THEFT,R3,10600 BLK JEFFERSON AVE
201826674,2018-09-22T00:00:00.000000000,451,VEHICLE THEFT,C1,300 BLK POPLAR AVE
201857704,2018-09-22T00:00:00.000000000,1102,VEHICLE THEFT,R7,900 BLK MARCUS DR
201826718,2018-09-24T00:00:00.000000000,714,VEHICLE THEFT,R8,1100 BLK GARDEN DR
201826734,2018-09-24T00:00:00.000000000,1400,VEHICLE THEFT,R7,13200 BLK AQUEDUCT DR
201826744,2018-09-24T00:00:00.000000000,1756,VEHICLE THEFT,C1,500 BLK ONANCOCK TRL
201826801,2018-09-26T00:00:00.000000000,1242,VEHICLE THEFT,R7,100 BLK RIVER MEWS DR
201826816,2018-09-27T00:00:00.000000000,255,VEHICLE THEFT,C1,800 BLK BRIGHTON LN
201826817,2018-09-27T00:00:00.000000000,531,VEHICLE THEFT,R6,0 BLK DEAN RAY CT
201826818,2018-09-27T00:00:00.000000000,549,VEHICLE THEFT,R7,300 BLK ST THOMAS DR
201826819,2018-09-27T00:00:00.000000000,554,VEHICLE THEFT,C1,400 BLK ASHTON GREEN BLVD
201826824,2018-09-27T00:00:00.000000000,928,VEHICLE THEFT,R7,3800 BLK WOODBRIDGE DR
201826855,2018-09-28T00:00:00.000000000,1506,VEHICLE THEFT,C1,600 BLK KINGS RIDGE DR
201826864,2018-09-29T00:00:00.000000000,542,VEHICLE THEFT,R5,800 BLK WORCESTER WAY
201826867,2018-09-29T00:00:00.000000000,1025,VEHICLE THEFT,C4,11800 BLK JEFFERSON AVE
201826874,2018-09-29T00:00:00.000000000,1620,VEHICLE THEFT,R4,800 BLK 22ND ST
201826882,2018-09-30T00:00:00.000000000,1028,VEHICLE THEFT,C1,600 BLK 44TH ST
201826886,2018-09-30T00:00:00.000000000,1354,VEHICLE THEFT,R7,200 BLK POINTER CIR
201826892,2018-10-01T00:00:00.000000000,18,VEHICLE THEFT,R7,200 BLK ROTUNDA CIR
201826979,2018-10-03T00:00:00.000000000,637,VEHICLE THEFT,R3,100 BLK LONGFELLOW DR
201826980,2018-10-03T00:00:00.000000000,817,VEHICLE THEFT,R3,800 BLK LUCAS CREEK RD
201826981,2018-10-03T00:00:00.000000000,839,VEHICLE THEFT,R4,2000 BLK MARSHALL AVE
201827007,2018-10-03T00:00:00.000000000,2101,VEHICLE THEFT,R4,0 BLK SYCAMORE AVE
201858124,2018-10-04T00:00:00.000000000,2025,VEHICLE THEFT,C1,10500 BLK JEFFERSON AVE
201827034,2018-10-05T00:00:00.000000000,47,VEHICLE THEFT,R4,700 BLK 29TH ST
201858141,2018-10-05T00:00:00.000000000,1046,VEHICLE THEFT,C1,13000 BLK WARWICK BLVD
201858153,2018-10-05T00:00:00.000000000,1905,VEHICLE THEFT,R4,28TH ST / ROANOKE AVE
201827068,2018-10-05T00:00:00.000000000,2212,VEHICLE THEFT,C1,12100 BLK JEFFERSON AVE
201827090,2018-10-06T00:00:00.000000000,2132,VEHICLE THEFT,C1,2600 BLK CHESTNUT AVE
201858210,2018-10-07T00:00:00.000000000,840,VEHICLE THEFT,R4,14200 BLK PENRITH LN
201827109,2018-10-07T00:00:00.000000000,2041,VEHICLE THEFT,R8,3600 BLK MADISON AVE
201827130,2018-10-08T00:00:00.000000000,1116,VEHICLE THEFT,R7,13300 BLK WARWICK SPRINGS DR
201827131,2018-10-08T00:00:00.000000000,1150,VEHICLE THEFT,R4,2000 BLK ORCUTT AVE
201827137,2018-10-08T00:00:00.000000000,1356,VEHICLE THEFT,R7,400 BLK OLD OAK DR
201858245,2018-10-08T00:00:00.000000000,1432,VEHICLE THEFT,R7,100 BLK JEFFERSON POINT LN
201858263,2018-10-09T00:00:00.000000000,100,VEHICLE THEFT,R7,500 BLK CROWN CT
201827159,2018-10-09T00:00:00.000000000,705,VEHICLE THEFT,R5,100 BLK SLOANE PL
