201602672,2016-03-31,2314,VEHICLE THEFT,500 BLK HAMMOND ST,-76.4624768,37.0353596,R
201602676,2016-04-01,824,VEHICLE THEFT,700 BLK 31ST ST,-76.4207296,36.9863608,R
201701433,2016-04-01,1400,VEHICLE THEFT,1300 BLK 18TH ST,-76.400469,36.9832079,R
201652441,2016-04-03,141,VEHICLE THEFT,ATKINSON WAY / WARWICK BLVD,-76.552617,37.1489789,P
201602745,2016-04-03,2226,VEHICLE THEFT,300 BLK JUDY DR,-76.5624314,37.1621436,R
201652504,2016-04-05,1412,VEHICLE THEFT,1800 BLK ROANOKE AVE,-76.4057048,36.9812982,R
201602824,2016-04-06,1022,VEHICLE THEFT,100 BLK MONARCH DR,-76.5273944,37.0964047,R
201602827,2016-04-06,1213,VEHICLE THEFT,400 BLK COX LNDG,-76.549394,37.150901,R
201602852,2016-04-07,105,VEHICLE THEFT,100 BLK WHITEWATER DR,-76.5440904,37.1698901,R
201602875,2016-04-07,2016,VEHICLE THEFT,0 BLK LOCHAVEN DR,-76.471298,37.107118,R
201602879,2016-04-07,2238,VEHICLE THEFT,5700 BLK SURRY AVE,-76.4318589,37.0013034,R
201602905,2016-04-08,2142,VEHICLE THEFT,400 BLK HARPERSVILLE RD,-76.4657082,37.0593715,C
201602908,2016-04-09,943,VEHICLE THEFT,100 BLK REXFORD DR W,-76.5644578,37.1546444,R
201602914,2016-04-09,1213,VEHICLE THEFT,5000 BLK MERCURY BLVD,-76.4415084,37.0214429,C
201602931,2016-04-09,1835,VEHICLE THEFT,100 BLK JEFFERSON POINT LN,-76.4955764,37.1049589,R
201602943,2016-04-10,818,VEHICLE THEFT,300 BLK HICKORY POINT BLVD,-76.5565493,37.1561694,C
201652643,2016-04-10,1401,VEHICLE THEFT,14700 BLK WARWICK BLVD,-76.5423655,37.1331147,C
201602953,2016-04-10,1441,VEHICLE THEFT,5000 BLK MERCURY BLVD,-76.4415084,37.0214429,C
201602959,2016-04-10,1739,VEHICLE THEFT,500 BLK CORAL CT,-76.4924427,37.0964912,R
201602967,2016-04-11,743,VEHICLE THEFT,0 BLK ROFFMAN PL,-76.5043309,37.151505,R
201602978,2016-04-11,1256,VEHICLE THEFT,ORIANA RD / WARWICK BLVD,-76.5382867,37.1301158,C
201603010,2016-04-12,1310,VEHICLE THEFT,1200 BLK 37TH ST,-76.409909,36.995797,R
201603028,2016-04-13,912,VEHICLE THEFT,600 BLK HILTON BLVD,-76.4378829,37.0088073,R
201652728,2016-04-13,1249,VEHICLE THEFT,0 BLK GREENWOOD RD,-76.4634603,37.0497912,R
201603068,2016-04-14,1309,VEHICLE THEFT,26TH ST / WEST AVE,-76.4325263,36.9776795,C
201603083,2016-04-15,636,VEHICLE THEFT,700 BLK ADAMS DR,-76.4601433,37.0567194,P
201603085,2016-04-15,735,VEHICLE THEFT,100 BLK PLEASANT CT,-76.5332882,37.1224862,R
201652809,2016-04-16,553,VEHICLE THEFT,9900 BLK JEFFERSON AVE,-76.4516265,37.0312764,C
201603121,2016-04-16,1047,VEHICLE THEFT,13200 BLK AQUEDUCT DR,-76.5170062,37.1154057,R
201603123,2016-04-16,1219,VEHICLE THEFT,100 BLK BREEZY TREE CT,-76.5604052,37.1553538,R
